drug_name,ndc,form,strength,mfg,acq,awp,dispensed,p_update,rxCUI,epc_class,drug_class
HAPRODERM    GEL,72678-0020-07,GEL,,NATIONAL B,400,965,0:00:00,10-21-21,332545,Topical Moisturizer,Topical Moisturizer (GEL)
AMMONIUM LAC LOT 12%,51672-1300-09,LOTN,12%,TARO ,16.59,67.45,08-20-24,09-24-24,197362,Topical Moisturizer,Topical Moisturizer (LOT)
AMMONIUM LAC LOT 12%,63044-0484-09,LOTN,12%,,7.51,36,0:00:00,01-12-22,197362,Topical Moisturizer,Topical Moisturizer (LOT)
AMMONIUM LAC LOT 12%,63044-0484-09,LOTN,12%,,7.51,36,0:00:00,01-12-22,197362,Topical Moisturizer,Topical Moisturizer (LOT)
AMMONIUM LAC LOT 12%,63044-0484-09,LOTN,12%,,7.51,36,0:00:00,01-12-22,197362,Topical Moisturizer,Topical Moisturizer (LOT)
AMMONIUM LAC LOT 12%,51672-1300-09,LOTN,12%,TARO ,16.59,67.45,08-20-24,09-24-24,197362,Topical Moisturizer,Topical Moisturizer (LOT)
AMMONIUM LAC LOT 12%,51672-1300-09,LOTN,12%,TARO ,16.59,67.45,08-20-24,09-24-24,197362,Topical Moisturizer,Topical Moisturizer (LOT)
AMMONIUM LAC LOT 12%,45802-0419-26,LOTN,12%,PADAGIS,0,56.65,11-19-24,09-24-24,197362,Topical Moisturizer,Topical Moisturizer (LOT)
AMMONIUM LAC LOT 12%,51672-1300-09,LOTN,12%,TARO ,16.59,67.45,08-20-24,09-24-24,197362,Topical Moisturizer,Topical Moisturizer (LOT)
AMMONIUM LAC LOT 12%,63044-0484-09,LOTN,12%,,7.51,36,0:00:00,01-12-22,197362,Topical Moisturizer,Topical Moisturizer (LOT)
AMMONIUM LAC LOT 12%,45802-0525-55,LOTN,12%,PERRIGO,0,18.24,0:00:00,08-29-24,197362,Topical Moisturizer,Topical Moisturizer (LOT)
AMMONIUM LAC LOT 12%,45802-0419-26,LOTN,12%,PADAGIS,0,56.65,11-19-24,09-24-24,197362,Topical Moisturizer,Topical Moisturizer (LOT)
AMMONIUM LAC LOT 12%,45802-0419-26,LOTN,12%,PADAGIS,0,56.65,11-19-24,09-24-24,197362,Topical Moisturizer,Topical Moisturizer (LOT)
AMMONIUM LAC LOT 12%,45802-0525-55,LOTN,12%,PERRIGO,0,18.24,0:00:00,08-29-24,197362,Topical Moisturizer,Topical Moisturizer (LOT)
AMMONIUM LAC LOT 12%,45802-0525-55,LOTN,12%,PERRIGO,0,18.24,0:00:00,08-29-24,197362,Topical Moisturizer,Topical Moisturizer (LOT)
AMMONIUM LAC LOT 12%,45802-0419-26,LOTN,12%,PADAGIS,0,56.65,11-19-24,09-24-24,197362,Topical Moisturizer,Topical Moisturizer (LOT)
AMMONIUM LAC LOT 12%,45802-0525-55,LOTN,12%,PERRIGO,0,18.24,0:00:00,08-29-24,197362,Topical Moisturizer,Topical Moisturizer (LOT)
DICLOFENAC   GEL 1%,65162-0833-66,GEL,1%,AMNEAL,0,54.82,0:00:00,03-04-21,855633,Topical NSAID,Topical NSAID (GEL)
CAPSAICIN    CRE 0.025%,50488-1025-01,CREA,0.03%,ALEXSO,114,627,0:00:00,11-04-21,198555,Topical Medication,Topical Neuropathic Pain (CRE)
PIMECROLIMUS CRE 1%,68682-0110-01,CREA,1%,OCEANSIDE,54.95,304.36,11-21-24,08-29-24,562806,Topical Medication,Topical Non-Ster Anti-Inflam (CRE)
PLIAGLIS     CRE 7-7%,73575-0009-09,CREA,7-7%,   ,125,1384.08,0:00:00,05-27-21,728126,Topical Medication,Topical Non-Ster Anti-Inflam (CRE)
PIMECROLIMUS CRE 1%,68682-0112-03,CREA,1%,OCEANSIDE,169.99,1014.52,11-23-24,10-16-24,562806,Topical Medication,Topical Non-Ster Anti-Inflam (CRE)
PIMECROLIMUS CRE 1%,00591-2944-30,CREA,1%,ACTAVIS PH,64.99,321.61,0:00:00,02-21-23,562806,Topical Medication,Topical Non-Ster Anti-Inflam (CRE)
PIMECROLIMUS CRE 1%,68462-0609-65,CREA,1%,GLENMARK,87.5,643.25,09-16-24,06-04-24,562806,Topical Medication,Topical Non-Ster Anti-Inflam (CRE)
PIMECROLIMUS CRE 1%,68462-0609-94,CREA,1%,GLENMARK,225,1072.07,12-20-21,10-11-21,562806,Topical Medication,Topical Non-Ster Anti-Inflam (CRE)
PIMECROLIMUS CRE 1%,00591-2944-87,CREA,1%,ACTAVIS PH,145,1072.07,0:00:00,06-03-22,562806,Topical Medication,Topical Non-Ster Anti-Inflam (CRE)
PROTYL AG    GEL,71740-0010-42,GEL,,AVONDALE,0,1492.75,0:00:00,03-04-21,2120904,Topical Medication,Topical Non-Ster Anti-Inflam (GEL)
CROTAN       LOT 10%,00682-0051-10,LOTN,10%,MARNEL,771.5,1918.8,11-22-24,08-29-24,2049603,Topical Medication,Topical Non-Ster Anti-Inflam (LOT)
TACROLIMUS   OIN 0.1%,16729-0422-10,OINT,0.10%,ACCORD HEA,9.98,289.41,11-19-24,08-26-24,314266,Topical Medication,Topical Non-Ster Anti-Inflam (ONT)
TACROLIMUS   OIN 0.1%,45802-0700-02,OINT,0.10%,PADAGIS,61.45,400.01,0:00:00,03-08-23,314266,Topical Medication,Topical Non-Ster Anti-Inflam (ONT)
TACROLIMUS   OIN 0.1%,00168-0416-99,OINT,0.10%,SANDOZ,69.5,868.16,0:00:00,03-08-23,314266,Topical Medication,Topical Non-Ster Anti-Inflam (ONT)
TACROLIMUS   OIN 0.1%,68462-0534-94,OINT,0.10%,GLENMARK,60.98,868.16,11-23-24,10-16-24,314266,Topical Medication,Topical Non-Ster Anti-Inflam (ONT)
TACROLIMUS   OIN 0.1%,21922-0011-07,OINT,0.10%,ENCUBE ETH,26.5,660.82,11-19-24,08-26-24,314266,Topical Medication,Topical Non-Ster Anti-Inflam (ONT)
TACROLIMUS   OIN 0.03%,45802-0390-00,OINT,0.03%,PERRIGO,20.35,162.52,11-23-24,08-29-24,313189,Topical Medication,Topical Non-Ster Anti-Inflam (ONT)
TACROLIMUS   OIN 0.03%,16729-0421-10,OINT,0.03%,ACCORD HEA,20.75,289.41,10-31-24,08-29-24,313189,Topical Medication,Topical Non-Ster Anti-Inflam (ONT)
TACROLIMUS   OIN 0.1%,68462-0534-65,OINT,0.10%,GLENMARK,83.5,520.9,03-30-21,03-16-21,314266,Topical Medication,Topical Non-Ster Anti-Inflam (ONT)
TACROLIMUS   OIN 0.1%,16729-0422-01,OINT,0.10%,ACCORD HEA,60.98,964.7,09-12-23,04-25-23,314266,Topical Medication,Topical Non-Ster Anti-Inflam (ONT)
DERMACINRX   CRE PENETRAL,59088-0310-16,CREA,PENETRAL,PURE TEK,145,1500,0:00:00,08-23-21,198555,Topical Medication,Topical Other (CRE)
DERMACINRX   CRE PENETRAL,59088-0310-08,CREA,PENETRAL,PURE TEK,0,1350,0:00:00,11-01-21,198555,Topical Medication,Topical Other (CRE)
LIDOCAINE    CRE 3.88%,69621-0371-07,CREA,3.88%,SHORELINE,0,490.4,0:00:00,12-18-23,1723991,Topical Medication,Topical Pain Relief (CRE)
LIDO/PRILOCN CRE 2.5-2.5%,00591-2070-30,CREA,2.5-2.5%,ACTAVIS PH,3.5,53.13,0:00:00,08-20-21,197877,Topical Medication,Topical Pain Relief (CRE)
LIDOCAINE    CRE 3%,69367-0202-85,CREA,3%,WESTMINST,40,174.69,0:00:00,08-17-21,1010835,Topical Medication,Topical Pain Relief (CRE)
LIDOCAINE    CRE 3%,69367-0202-85,CREA,3%,WESTMINST,40,174.69,0:00:00,08-17-21,1010835,Topical Medication,Topical Pain Relief (CRE)
LIDO/PRILOCN CRE 2.5-2.5%,50383-0667-30,CREA,2.5-2.5%,HI-TECH,4,53.13,0:00:00,11-01-21,197877,Topical Medication,Topical Pain Relief (CRE)
LIDO/PRILOCN CRE 2.5-2.5%,50383-0667-30,CREA,2.5-2.5%,HI-TECH,4,53.13,0:00:00,11-01-21,197877,Topical Medication,Topical Pain Relief (CRE)
LIDO/PRILOCN CRE 2.5-2.5%,50383-0667-30,CREA,2.5-2.5%,HI-TECH,4,53.13,0:00:00,11-01-21,197877,Topical Medication,Topical Pain Relief (CRE)
LIDOCAINE    CRE 4%,52565-0122-30,CREA,4%,TELIGENT,7.25,33.6,0:00:00,08-20-21,1421893,Topical Medication,Topical Pain Relief (CRE)
LIDO/PRILOCN CRE 2.5-2.5%,00591-2070-30,CREA,2.5-2.5%,ACTAVIS PH,3.5,53.13,0:00:00,08-20-21,197877,Topical Medication,Topical Pain Relief (CRE)
LIDOCAINE    CRE 3%,69367-0202-01,CREA,3%,WESTMINST,9,59.69,0:00:00,08-20-21,1010835,Topical Medication,Topical Pain Relief (CRE)
LIDO/PRILOCN CRE 2.5-2.5%,00115-1468-60,CREA,2.5-2.5%,AMNEAL,19.5,40.2,0:00:00,01-12-22,1368867,Topical Medication,Topical Pain Relief (CRE)
LIDO/PRILOCN CRE 2.5-2.5%,00591-2070-30,CREA,2.5-2.5%,ACTAVIS PH,3.5,53.13,0:00:00,08-20-21,197877,Topical Medication,Topical Pain Relief (CRE)
LIDOCAINE    CRE 3%,69367-0202-01,CREA,3%,WESTMINST,9,59.69,0:00:00,08-20-21,1010835,Topical Medication,Topical Pain Relief (CRE)
LIDO/PRILOCN CRE 2.5-2.5%,00115-1468-60,CREA,2.5-2.5%,AMNEAL,19.5,40.2,0:00:00,01-12-22,1368867,Topical Medication,Topical Pain Relief (CRE)
LIDO/PRILOCN CRE 2.5-2.5%,00115-1468-60,CREA,2.5-2.5%,AMNEAL,19.5,40.2,0:00:00,01-12-22,1368867,Topical Medication,Topical Pain Relief (CRE)
LIDOREX      GEL 2.8%,59088-0475-07,GEL,2.80%,PURE TEK,0,1895,0:00:00,11-28-23,2562183,Topical Medication,Topical Pain Relief (GEL)
LIDOGEL      GEL 2.8%,59088-0466-07,GEL,2.80%,PURE TEK,199,1895,0:00:00,09-14-23,2562183,Topical Medication,Topical Pain Relief (GEL)
LIDOTHOL     GEL 4.5-5%,53225-1026-01,GEL,4.5-5%,TERRAIN PH,129,947.45,0:00:00,12-16-23,2257313,Topical Medication,Topical Pain Relief (GEL)
LIDOCAINE    OIN 5%,51672-3008-05,OINT,5%,TARO ,8.69,380.93,0:00:00,06-01-21,1543069,Topical Medication,Topical Pain Relief (ONT)
LIDOCAINE    OIN 5%,33342-0405-50,OINT,5%,MACLEODS,4.43,380.5,0:00:00,04-08-24,1543069,Topical Medication,Topical Pain Relief (ONT)
LIDOCAINE    OIN 5%,33342-0405-50,OINT,5%,MACLEODS,4.43,380.5,0:00:00,04-08-24,1543069,Topical Medication,Topical Pain Relief (ONT)
LIDOCAINE    OIN 5%,33342-0405-50,OINT,5%,MACLEODS,4.43,380.5,0:00:00,04-08-24,1543069,Topical Medication,Topical Pain Relief (ONT)
LIDOCAINE    OIN 5%,33342-0405-50,OINT,5%,MACLEODS,4.43,380.5,0:00:00,04-08-24,1543069,Topical Medication,Topical Pain Relief (ONT)
LIDOCAINE    OIN 5%,52565-0008-14,OINT,5%,TELIGENT,4.43,316.66,0:00:00,08-20-21,1543069,Topical Medication,Topical Pain Relief (ONT)
LIDOCAINE    OIN 5%,52565-0008-14,OINT,5%,TELIGENT,4.43,316.66,0:00:00,08-20-21,1543069,Topical Medication,Topical Pain Relief (ONT)
LIDOCAINE    OIN 5%,50383-0341-35,OINT,5%,AKORN,3.5,300,0:00:00,01-12-22,1543069,Topical Medication,Topical Pain Relief (ONT)
LIDOCAINE    OIN 5%,52565-0008-14,OINT,5%,TELIGENT,4.43,316.66,0:00:00,08-20-21,1543069,Topical Medication,Topical Pain Relief (ONT)
LIDOCAINE    OIN 5%,52565-0008-14,OINT,5%,TELIGENT,4.43,316.66,0:00:00,08-20-21,1543069,Topical Medication,Topical Pain Relief (ONT)
LIDOCAINE    OIN 5%,51672-3008-05,OINT,5%,TARO ,8.69,380.93,0:00:00,06-01-21,1543069,Topical Medication,Topical Pain Relief (ONT)
LIDOCAINE    OIN 5%,51672-3008-05,OINT,5%,TARO ,8.69,380.93,0:00:00,06-01-21,1543069,Topical Medication,Topical Pain Relief (ONT)
LIDOCAINE    OIN 5%,50383-0341-35,OINT,5%,AKORN,3.5,300,0:00:00,01-12-22,1543069,Topical Medication,Topical Pain Relief (ONT)
LIDOCAINE    OIN 5%,50383-0341-35,OINT,5%,AKORN,3.5,300,0:00:00,01-12-22,1543069,Topical Medication,Topical Pain Relief (ONT)
LIDOCAINE    OIN 5%,50383-0341-35,OINT,5%,AKORN,3.5,300,0:00:00,01-12-22,1543069,Topical Medication,Topical Pain Relief (ONT)
LIDOCAINE    OIN 5%,51672-3008-05,OINT,5%,TARO ,8.69,380.93,0:00:00,06-01-21,1543069,Topical Medication,Topical Pain Relief (ONT)
TRETINOIN    CRE 0.025%,51672-1407-00,CREA,0.03%,TARO ,9.99,127.57,07-15-24,08-29-24,106302,Topical Retinoid,Topical Retinoid (CRE)
TRETINOIN    CRE 0.1%,51672-1395-09,CREA,0.10%,TARO ,56,246.2,01-26-23,11-09-23,198300,Topical Retinoid,Topical Retinoid (CRE)
TRETINOIN   CRE 0.05%,00574-2205-20,CREA,0.05%,PERRIGO,19.99,112.64,08-21-24,07-14-23,106303,Topical Retinoid,Topical Retinoid (CRE)
TRETINOIN    CRE 0.1%,16714-0250-02,CREA,0.10%,NORTHSTAR,40,257.74,11-20-24,04-26-23,198300,Topical Retinoid,Topical Retinoid (CRE)
TRETINOIN    CRE 0.05%,00574-2205-45,CREA,0.05%,PADAGIS,57.91,211.27,12-07-23,07-10-23,106303,Topical Retinoid,Topical Retinoid (CRE)
TRETINOIN    CRE 0.05%,51672-1394-00,CREA,0.05%,TARO ,20.99,112.64,05-26-23,11-09-23,106303,Topical Retinoid,Topical Retinoid (CRE)
TAZAROTENE   CRE 0.1%,00713-0670-31,CREA,0.10%,COSETTE PH,32.89,390.05,11-20-24,08-29-24,313200,Topical Retinoid,Topical Retinoid (CRE)
TRETINOIN    CRE 0.025%,00574-2225-20,CREA,0.03%,PADAGIS,9.49,100.44,11-23-24,08-29-24,106302,Topical Retinoid,Topical Retinoid (CRE)
TAZAROTENE   CRE 0.1%,51672-1373-02,CREA,0.10%,TARO ,31.09,389.83,06-18-24,08-29-24,313200,Topical Retinoid,Topical Retinoid (CRE)
TRETINOIN    CRE 0.025%,00472-0117-20,CREA,0.03%,ACTAV MID,13.99,127.57,11-02-23,01-17-23,106302,Topical Retinoid,Topical Retinoid (CRE)
TRETINOIN    CRE 0.025%,51672-1407-09,CREA,0.03%,TARO ,17.2,241.56,0:00:00,11-05-24,106302,Topical Retinoid,Topical Retinoid (CRE)
TRETINOIN    CRE 0.1%,00574-2201-45,CREA,0.10%,PADAGIS,0,246.2,0:00:00,11-08-23,198300,Topical Retinoid,Topical Retinoid (CRE)
TRETINOIN    CRE 0.05%,51672-1394-09,CREA,0.05%,TARO ,42,211.27,11-01-24,04-15-22,106303,Topical Retinoid,Topical Retinoid (CRE)
AKLIEF       CRE 0.005%,00299-5935-45,CREA,0.01%,GALDERMA,554.74,846.12,0:00:00,12-30-23,2205647,Topical Retinoid,Topical Retinoid (CRE)
TRETINOIN    CRE 0.025%,00472-0117-45,CREA,0.03%,ACTAV MID,11,241.56,11-15-24,08-29-24,106302,Topical Retinoid,Topical Retinoid (CRE)
ADAPALENE    CRE 0.1%,00168-0424-46,CREA,0.10%,FOUGERA,87.95,294.84,01-09-24,04-26-22,313852,Topical Retinoid,Topical Retinoid (CRE)
TRETINOIN CRE 0.025%,00574-2225-45,CREA,0.03%,,15.95,190.19,07-15-24,07-12-24,106302,Topical Retinoid,Topical Retinoid (CRE)
TRETINOIN    CRE 0.05%,16714-0249-01,CREA,0.05%,NORTHSTAR,18.99,117.76,11-23-24,05-02-23,106303,Topical Retinoid,Topical Retinoid (CRE)
TRETINOIN    CRE 0.1%,00574-2201-20,CREA,0.10%,PADAGIS,10.5,131.47,09-09-24,07-01-24,198300,Topical Retinoid,Topical Retinoid (CRE)
TRETINOIN    CRE 0.1%,51672-1395-00,CREA,0.10%,TARO ,19,131.47,11-04-24,02-23-22,198300,Topical Retinoid,Topical Retinoid (CRE)
TRETINOIN    CRE 0.025%,00378-8082-20,CREA,0.03%,MYLAN,16.35,127.57,0:00:00,02-23-22,106302,Topical Retinoid,Topical Retinoid (CRE)
TRETINOIN    GEL 0.04%,00378-8092-50,GEL,0.04%,MYLAN,0,629.95,0:00:00,12-05-23,359050,Topical Retinoid,Topical Retinoid (GEL)
TRETINOIN    GEL 0.05%,68682-0800-45,GEL,0.05%,OCEANSIDE,127.51,337.43,04-30-21,04-30-21,245723,Topical Retinoid,Topical Retinoid (GEL)
TAZAROTENE   GEL 0.1%,45802-0442-01,GEL,0.10%,PADAGIS,475,1678.88,0:00:00,03-01-24,313201,Topical Retinoid,Topical Retinoid (GEL)
AZELAIC ACID GEL 15%,51672-1389-03,GEL,15%,TARO ,20.4,372.66,11-20-24,08-30-24,1041518,Topical Retinoid,Topical Retinoid (GEL)
ADAPAL/BEN P GEL 0.1-2.5%,45802-0846-01,GEL,0.1-2.5%,PERRIGO,10.99,120,10-22-24,11-10-22,829539,Topical Retinoid,Topical Retinoid (GEL)
ADAPALENE    GEL 0.1%,51672-2143-01,GEL,0.10%,TARO ,0,71.34,0:00:00,01-22-24,307731,Topical Retinoid,Topical Retinoid (GEL)
AZELAIC ACID GEL 15%,21922-0038-14,GEL,15%,ENCUBE ETH,16.95,372.66,11-19-24,06-11-24,1041518,Topical Retinoid,Topical Retinoid (GEL)
AZELAIC ACID GEL 15%,00781-7172-50,GEL,15%,SANDOZ,22.99,367.75,11-21-23,05-19-23,1041518,Topical Retinoid,Topical Retinoid (GEL)
ADAPALENE    GEL 0.3%,00472-0126-45,GEL,0.30%,ACTAV MID,0,296.99,04-27-21,03-04-21,722111,Topical Retinoid,Topical Retinoid (GEL)
ADAPALENE    GEL 0.3%,51672-1377-06,GEL,0.30%,TARO ,14.79,79.82,11-23-24,10-15-24,722111,Topical Retinoid,Topical Retinoid (GEL)
TRETINOIN    GEL 0.08%,21922-0043-40,GEL,0.08%,ENCUBE ETH,689.65,1093.6,0:00:00,01-24-24,1488045,Topical Retinoid,Topical Retinoid (GEL)
TRETINOIN    GEL 0.05%,00378-8090-45,GEL,0.05%,MYLAN,121.75,428.55,01-23-24,05-06-24,245723,Topical Retinoid,Topical Retinoid (GEL)
TRETINOIN    GEL 0.04%PMP,68682-0514-95,GEL,0.04%PMP,OCEANSIDE,325.15,629.95,0:00:00,11-28-23,359050,Topical Retinoid,Topical Retinoid (GEL)
ADAPAL/BEN P GEL 0.3-2.5%,51672-1384-09,GEL,0.3-2.5%,TARO ,32.49,621.79,0:00:00,02-07-23,1663745,Topical Retinoid,Topical Retinoid (GEL)
ADAPAL/BEN P GEL 0.1-2.5%,68462-0301-47,GEL,0.1-2.5%,GLENMARK,13.6,444.97,02-12-24,09-09-21,829539,Topical Retinoid,Topical Retinoid (GEL)
ADAPAL/BEN P GEL 0.3-2.5%,72578-0119-04,GEL,0.3-2.5%,VIONA PHAR,64.99,615,0:00:00,10-25-22,1663745,Topical Retinoid,Topical Retinoid (GEL)
AZELAIC ACID GEL 15%,68462-0626-52,GEL,15%,GLENMARK,21.99,372.66,0:00:00,06-04-24,1041518,Topical Retinoid,Topical Retinoid (GEL)
TRETINOIN    GEL 0.025%,00574-2325-45,GEL,0.03%,PADAGIS,79,189.84,0:00:00,08-25-21,313451,Topical Retinoid,Topical Retinoid (GEL)
MALATHION    LOT 0.5%,51672-5294-04,LOTN,0.50%,TARO ,164.99,266.09,0:00:00,08-10-23,204119,Topical Medication,Topical Scabicide (LOT)
PERMETHRIN   CRE 5%,16714-0897-01,CREA,5%,NORTHSTAR,9.49,121.2,11-23-24,08-29-24,106387,Topical Medication,Topical Scabies (CRE)
PERMETHRIN   CRE 5%,21922-0021-07,CREA,5%,ENCUBE ETH,9.49,118,06-14-24,08-29-24,106387,Topical Medication,Topical Scabies (CRE)
SOOLANTRA    CRE 1%,00299-3823-45,CREA,1%,GALDERMA,580,876.18,0:00:00,12-30-23,1598073,Topical Medication,Topical Scabies (CRE)
FLUOCINONIDE CRE 0.05%,51672-1386-03,CREA,0.05%,TARO ,11.89,182.19,11-23-24,10-15-24,103456,Topical Steroid,Topical Steroid (CRE)
FLUOCINONIDE CRE 0.1%,68462-0505-65,CREA,0.10%,GLENMARK,24,1229.23,0:00:00,11-09-22,485647,Topical Steroid,Topical Steroid (CRE)
MOMETASONE   CRE 0.1%,68462-0192-55,CREA,0.10%,GLENMARK,4.5,52.96,03-24-23,03-23-22,311753,Topical Steroid,Topical Steroid (CRE)
FLUOCIN ACET CRE 0.01%,00713-0223-15,CREA,0.01%,COSETTE PH,22.36,44.88,0:00:00,01-16-24,1191302,Topical Steroid,Topical Steroid (CRE)
CLOBETASOL E CRE 0.05%,00168-0301-60,CREA,0.05%,FOUGERA,5.71,272.54,08-15-24,03-31-23,1992281,Topical Steroid,Topical Steroid (CRE)
LIDOCORT     CRE 3-0.5%,59088-0430-05,CREA,3-0.5%,PURE TEK,105,574,02-06-24,06-15-21,1012235,Topical Steroid,Topical Steroid (CRE)
CLOBETASOL   CRE 0.05%,50383-0267-60,CREA,0.05%,AKORN,4.2,458.96,0:00:00,02-02-23,861495,Topical Steroid,Topical Steroid (CRE)
HC BUTYRATE  CRE 0.1%,68682-0384-60,CREA,0.10%,OCEANSIDE,0,512.57,0:00:00,03-11-21,1370770,Topical Steroid,Topical Steroid (CRE)
TRIAMCINOLON CRE 0.1%,45802-0064-36,CREA,0.10%,PERRIGO,2.69,9.48,11-20-24,08-29-24,1014314,Topical Steroid,Topical Steroid (CRE)
CLOCORTOLONE CRE 0.1%,51672-4166-06,CREA,0.10%,TARO ,130,322.47,0:00:00,01-05-23,197520,Topical Steroid,Topical Steroid (CRE)
HALOBETASOL  CRE 0.05%,00168-0355-50,CREA,0.05%,FOUGERA,16.5,191.35,0:00:00,01-27-23,977990,Topical Steroid,Topical Steroid (CRE)
FLUOCINONIDE CRE E 0.05%,00713-0664-60,CREA,E 0.05%,COSETTE PH,15.99,192.65,0:00:00,01-27-23,1801283,Topical Steroid,Topical Steroid (CRE)
AMCINONIDE   CRE 0.1%,74157-0006-60,CREA,0.10%,INA PHARMA,710,2289.63,10-29-24,11-04-24,197327,Topical Steroid,Topical Steroid (CRE)
ALCLOMETASON CRE 0.05%,51672-1306-06,CREA,0.05%,TARO ,13.99,97.52,10-14-24,08-30-24,855474,Topical Steroid,Topical Steroid (CRE)
FLUOCINONIDE CRE 0.1%,68462-0505-66,CREA,0.10%,GLENMARK,24.68,2335.56,0:00:00,04-22-22,485647,Topical Steroid,Topical Steroid (CRE)
FLUOCINONIDE CRE 0.1%,72578-0087-07,CREA,0.10%,VIONA PHAR,13.18,75.81,0:00:00,02-07-22,485647,Topical Steroid,Topical Steroid (CRE)
DIFLORASONE  CRE 0.05%,72919-0549-60,CREA,0.05%,EMERALD TH,265,987.65,09-09-22,05-04-22,966577,Topical Steroid,Topical Steroid (CRE)
FLUOCINONIDE CRE 0.1%,51672-1353-04,CREA,0.10%,TARO ,10.37,64.98,10-30-24,02-05-24,485647,Topical Steroid,Topical Steroid (CRE)
FLUOCINONIDE CRE 0.1%,52565-0079-11,CREA,0.10%,TELIGENT,17.65,2335.56,01-31-22,12-07-21,485647,Topical Steroid,Topical Steroid (CRE)
HALCINONIDE  CRE 0.1%,57664-0698-36,CREA,0.10%,SUN PHARMA,369,797.51,09-30-22,09-28-22,103467,Topical Steroid,Topical Steroid (CRE)
FLUOCINONIDE CRE 0.05%,51862-0494-60,CREA,0.05%,MAYNE PHAR,9.99,182.19,09-14-23,11-06-23,103456,Topical Steroid,Topical Steroid (CRE)
ALCLOMETASON CRE 0.05%,51672-1306-03,CREA,0.05%,TARO ,16.99,113.07,06-04-24,05-25-23,855474,Topical Steroid,Topical Steroid (CRE)
DIFLORASONE  CRE 0.05%,51672-1296-03,CREA,0.05%,TARO ,228,838.71,11-23-24,11-13-24,966577,Topical Steroid,Topical Steroid (CRE)
CLOBETASOL   CRE 0.05%,52565-0051-60,CREA,0.05%,TELIGENT,3.75,458.96,0:00:00,03-15-21,861495,Topical Steroid,Topical Steroid (CRE)
CLOBETASOL   CRE 0.05%,52565-0051-60,CREA,0.05%,TELIGENT,3.75,458.96,0:00:00,03-15-21,861495,Topical Steroid,Topical Steroid (CRE)
FLUOCIN ACET CRE 0.01%,52565-0031-60,CREA,0.01%,TELIGENT,24.99,133.44,02-18-22,11-12-21,1191302,Topical Steroid,Topical Steroid (CRE)
CLOCORTOLONE CRE 0.1%,51672-4166-08,CREA,0.10%,TARO ,197.88,644.94,0:00:00,02-07-23,197520,Topical Steroid,Topical Steroid (CRE)
BETAMETH DIP CRE 0.05%,00168-0055-46,CREA,0.05%,SANDOZ,13.25,105.65,0:00:00,11-13-23,238920,Topical Steroid,Topical Steroid (CRE)
FLUOCINONIDE CRE 0.05%,00093-0262-92,CREA,0.05%,TEVA USA,11.56,182.19,04-10-23,02-09-23,103456,Topical Steroid,Topical Steroid (CRE)
CLOBETASOL   CRE 0.05%,50383-0267-60,CREA,0.05%,AKORN,4.2,458.96,0:00:00,02-02-23,861495,Topical Steroid,Topical Steroid (CRE)
CLOBETASOL E CRE 0.05%,50742-0311-60,CREA,0.05%,INGENUS PH,1.8,272.54,12-20-21,07-27-21,1992281,Topical Steroid,Topical Steroid (CRE)
TRIAMCINOLON CRE 0.025%,67877-0317-45,CREA,0.03%,ASCENDLABS,0,22.96,0:00:00,09-07-23,1085644,Topical Steroid,Topical Steroid (CRE)
DESOXIMETAS  CRE 0.25%,51672-1270-03,CREA,0.25%,TARO ,10.57,386.78,0:00:00,11-12-21,197574,Topical Steroid,Topical Steroid (CRE)
FLUOCINONIDE CRE 0.05%,00713-0663-60,CREA,0.05%,COSETTE PH,0,182.19,0:00:00,08-27-24,103456,Topical Steroid,Topical Steroid (CRE)
CORTI-SAV    CRE 1-1%,72336-0811-30,CREA,1-1%,LIFSA DRUG,400,965,0:00:00,10-21-21,310870,Topical Steroid,Topical Steroid (CRE)
FLUOCINONIDE CRE 0.1%,69238-1271-03,CREA,0.10%,AMNEAL,15.22,713.39,0:00:00,05-23-22,485647,Topical Steroid,Topical Steroid (CRE)
DESOXIMETAS  CRE 0.25%,45802-0495-37,CREA,0.25%,PADAGIS,25.26,199.24,0:00:00,04-15-22,197574,Topical Steroid,Topical Steroid (CRE)
FLUOCINONIDE CRE E 0.05%,00093-0263-92,CREA,E 0.05%,TEVA USA,73.01,192.65,0:00:00,04-15-22,1801283,Topical Steroid,Topical Steroid (CRE)
ALCLOMETASON CRE 0.05%,68462-0300-65,CREA,0.05%,GLENMARK,13.99,113.08,03-03-22,11-08-21,855474,Topical Steroid,Topical Steroid (CRE)
HYDROCORT    CRE 2.5%,00168-0080-31,CREA,2.50%,FOUGERA,2.13,11,12-01-23,08-11-21,310891,Topical Steroid,Topical Steroid (CRE)
DESONIDE     CRE 0.05%,00713-0661-60,CREA,0.05%,COSETTE PH,7.94,321.14,11-20-24,08-29-24,349351,Topical Steroid,Topical Steroid (CRE)
NYSTAT/TRIAM CRE,00316-0223-60,CREA,,CROWN LAB,3.99,227.3,0:00:00,04-27-22,1053753,Topical Steroid,Topical Steroid (CRE)
CLOBETASOL E CRE 0.05%,51672-1297-03,CREA,0.05%,TARO ,18.86,272.53,11-18-24,10-25-22,1992281,Topical Steroid,Topical Steroid (CRE)
CLOBETASOL E CRE 0.05%,62559-0980-60,CREA,0.05%,ANI PHARMA,18.75,272.54,0:00:00,10-25-22,1992281,Topical Steroid,Topical Steroid (CRE)
